Investigation Type,Latitude,Longitude,Aircraft Category,Make,Amateur Built,Number of Engines,Engine Type,Purpose of Flight,Weather Condition,
 Accident ,33.041666,-116.966667, Helicopter , Bell , No ,1, Turbo Shaft , Aerial Observation , VMC , 
 Accident ,38.566667,-122.183333, Airplane , Ploof Progressive Aerodyne's , No ,1, Reciprocating , Personal , VMC , 
 Accident ,36.733333,-119.816667, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,37.663611,-121.297222,, North Wing , No ,1, Reciprocating , Personal , VMC , 
 Accident ,27.201944,-80.235555,, Ercoupe , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Robinson , No ,1, Reciprocating , Personal , VMC , 
 Accident ,39.122223,-108.526667, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,41.883056,-106.180834, Airplane , Grumman American , No ,1, Reciprocating , Unknown , VMC , 
 Accident ,33.819445,-118.154722, Helicopter , Robinson , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,57.218889,-156.868056, Airplane , Piper , No ,1, Reciprocating , Other Work Use , VMC , 
 Accident ,46.159167,-94.657778, Airplane , PIPER , No ,2, Reciprocating , Instructional , VMC , 
 Accident ,61.368334,-150.051944, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,26.585277,-81.857778, Airplane , Taylorcraft , No ,1, Reciprocating , Personal , VMC , 
 Accident ,29.472223,-81.572223,, Catchot Angus , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,10.566667,-64.25,, Cessna , No ,,, Personal , VMC , 
 Accident ,,, Airplane , Beech , No ,,, Personal , VMC , 
 Accident ,40.729445,-73.413333,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,40.729445,-73.413333,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,36.022778,-76.571667, Airplane , Globe , No ,1, Reciprocating , Personal , VMC , 
 Accident ,34.591389,-83.763333, Helicopter , Robinson , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,61.616945,-149.324723, Airplane , Taylorcraft , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,45.462778,-69.551389, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,34.399444,-86.270278, Airplane , Blair , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,35.616945,-106.083889,, Ryan , No ,1, Reciprocating , Personal , VMC , 
 Accident ,34.856111,-116.783333, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,31.233889,-94.75, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Incident ,46.920556,-96.815833, Airplane , Airbus Industrie , No ,2, Turbo Jet ,, VMC , 
 Accident ,,, Airplane , Ryan , No ,1, Reciprocating , Personal , VMC , 
 Accident ,32.527223,-90.354722, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,70.492222,-148.703611, Helicopter , BELL , No ,1, Turbo Shaft , Other Work Use , VMC , 
 Accident ,43.258333,-85.545833, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,49.233333,-123.166667,, Piper , No ,,, Personal ,, 
 Accident ,38.520278,-91.628611, Helicopter , Robinson , No ,1, Turbo Shaft , Personal , VMC , 
 Accident ,35.304444,-82.426389, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,42.469723,-98.688055, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,46.9325,-3.318056, Helicopter , Bell , No ,1, Turbo Shaft , Public Aircraft - Federal , VMC , 
 Accident ,30.25,-95.65, Airplane , Ward RC , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,44.939722,-70.690555,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,30.035833,-91.883611,, Robinson , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,43.403611,-70.900555, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,46.9575,6.864722,, North American , No ,,, Unknown , VMC , 
 Accident ,35.985833,-96.000278,, Beech , No ,1, Reciprocating , Personal , VMC , 
 Accident ,38.423611,-105.103611,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,44.224723,-89.530834, Helicopter , Bell , No ,1, Reciprocating , Positioning , VMC , 
 Accident ,39.368889,-101.692777, Airplane , Learjet , No ,2, Turbo Fan , Business , IMC , 
 Accident ,37.1425,-113.310556, Airplane , Poser , No ,1, Reciprocating , Personal , VMC , 
 Accident ,35.101111,-118.423056, Glider , Schweizer , No ,0,, Instructional , VMC , 
 Accident ,42.890833,-71.128056, Balloon , Balloon Works , No ,0,, Aerial Observation , VMC , 
 Accident ,45.553333,-94.073334, Helicopter , Bell , No ,1, Turbo Shaft ,, VMC , 
 Accident ,32.460833,-111.728334, Airplane , Maule , No ,1, Reciprocating , Personal , VMC , 
 Accident ,48.080556,-114.001667, Airplane , Welch , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,38.830834,-94.890277,, North American , No ,2, Turbo Jet , Positioning , VMC , 
 Accident ,39.580834,-78.735833,, Aero Commander , No ,2, Reciprocating , Personal , VMC , 
 Accident ,29.723889,-98.694444,, Formhals , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,29.521111,-95.241944,, Piper , No ,1, Reciprocating , Banner Tow , VMC , 
 Accident ,43.169445,-86.238055,, Mooney , No ,1, Reciprocating , Personal , VMC , 
 Accident ,48.816667,-125.066667,, Cessna , No ,,,,, 
 Accident ,25.555,-77.972223,, Sullivan , Yes ,,, Personal , IMC , 
 Accident ,45.428611,-122.942222, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,34.813889,-92, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,4.701389,-74.146944,, Hawker-Beechcraft , No ,,, Business , VMC , 
 Accident ,39.861667,-104.673056,," Bombardier, Inc. ", No ,2, Turbo Fan ,, VMC , 
 Accident ,26.175834,-98.238611, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,33.531389,-112.302777, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,29.704444,-98.042222, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,32.122223,-92.052778, Airplane , Air Tractor , No ,1, Turbo Prop , Aerial Application , VMC , 
 Accident ,40.011111,-11.878889,, Diamond Aircraft Industries , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,33.875556,-84.301944,, Piper , No ,1, Reciprocating , Business , VMC , 
 Incident ,35.042222,-89.976667,, Cessna , No ,,, Business , VMC , 
 Accident ,,,, McDonnell Douglas , No ,,,,, 
 Incident ,-31.711667,-60.811667,, Learjet , No ,,,, VMC , 
 Accident ,30.368334,-89.455, Helicopter , Eurocopter , No ,1, Turbo Shaft , Positioning , VMC , 
 Accident ,27.979167,-97.396389, Airplane , Air Tractor , No ,1, Turbo Prop , Aerial Application , VMC , 
 Accident ,34.654444,-112.419445, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,36.759722,-80.820556,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,42.711111,-110.942222,, Flight Design GMBH , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,37.668889,-95.485,, Jackson , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,36.711111,-86.635833, Airplane , Slagle , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,49.316667,-111.466667, Airplane , Piper , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,41.468611,-112.445277,, Haring Clay , Yes ,1, Reciprocating , Personal , VMC , 
 Incident ,41.968611,-87.907778, Airplane , Airbus Industrie , No ,2, Turbo Fan ,, VMC , 
 Accident ,40.068889,-82.0675, Helicopter , Eurocopter , No ,1, Turbo Shaft , Public Aircraft - State , VMC , 
 Accident ,35.278611,-106.625834,, Cameron Balloons , No ,,, Personal , VMC , 
 Accident ,35.216667,-107.25,, Aerostar , No ,,, Personal , VMC , 
 Accident ,35.265833,-106.666111,, Sproul , Yes ,,, Personal , VMC , 
 Accident ,37.259444,-104.340555,, Piper , No ,2, Reciprocating ,, VMC , 
 Accident ,37.253333,-115.103333,, Mooney , No ,1, Reciprocating , Personal , VMC , 
 Accident ,38.202222,-90.386666,, Piper , No ,1, Reciprocating , Personal ,, 
 Accident ,35.131945,-106.6175,, Aerostar , No ,0,, Personal , VMC , 
 Accident ,45.154167,-89.110556, Airplane , Krueger , Yes ,1, Reciprocating , Flight Test , VMC , 
 Accident ,40.290833,-76.584723, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,29.326111,-98.842222, Airplane , CESSNA , No ,1, Reciprocating , Personal , VMC , 
 Accident ,38.194722,-90.385277, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,45.685833,-104.750278,, Cessna , No ,2, Reciprocating , Personal , VMC , 
 Accident ,61.578889,-159.215556,, Maule , No ,1, Reciprocating , Personal , VMC , 
 Accident ,10.5,-69.316667,, Gulfstream Aerospace , No ,,, Executive/Corporate , VMC , 
 Accident ,38.550556,-77.715833,, Boeing , No ,1, Reciprocating , Air Race/Show , VMC , 
 Accident ,46.587222,-121.352222, Airplane , CESSNA , No ,1, Turbo Prop , Personal , IMC , 
 Accident ,35.183333,-120.366667, Airplane , Aviat , No ,1, Reciprocating , Personal , VMC , 
 Accident ,61.237777,-148.642222, Airplane , Rittal , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,39.997777,-82.891666, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,36.284722,-78.984166, Airplane , CESSNA , No ,1, Reciprocating , Personal , VMC , 
 Accident ,33.485555,-90.678889, Airplane , Stinson , No ,1, Reciprocating , Personal , VMC , 
 Accident ,57.938055,-156.055, Airplane , de Havilland , No ,1, Reciprocating ,, VMC , 
 Accident ,45.560277,-122.401944, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,34.017223,-81.333056, Airplane , Beech , No ,1, Reciprocating , Personal , VMC , 
 Accident ,17.742777,-64.902222, Airplane , BEECH , No ,2, Reciprocating , Personal , IMC , 
 Accident ,33.733889,-117.0225, Glider , LET , No ,0,, Personal , VMC , 
 Accident ,34.384444,-89.536944, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,32.826111,-116.9725,, Yakovlev , No ,1, Reciprocating , Personal , VMC , 
 Accident ,32.826111,-116.9725,, Yakovlev , No ,1, Reciprocating , Personal , VMC , 
 Accident ,37.215556,-80.391111,, Pelt , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,34.355833,-111.562778,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,39.831389,-75.768611, Airplane , Bellanca , No ,1, Reciprocating , Glider Tow , VMC , 
 Accident ,41.344166,-82.1775, Airplane , Beech , No ,1, Reciprocating , Personal , VMC , 
 Accident ,31.170278,-89.17, Airplane , Cub Crafters , No ,1, Reciprocating , Personal , VMC , 
 Incident ,29.175278,-91.621945, Helicopter , BELL HELICOPTER TEXTRON , No ,1, Turbo Shaft ,, VMC , 
 Accident ,35.470556,-93.426945, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,35.353889,-117.439722, Airplane , PIPER , No ,1, Reciprocating , Personal , IMC , 
 Accident ,31.194722,-84.485277, Airplane , Bellanca , No ,1, Reciprocating , Personal , VMC , 
 Accident ,39.826111,-84.048333, Airplane , Dusenberry , Yes ,1, Reciprocating , Air Race/Show , VMC , 
 Accident ,40.736666,-72.649444, Airplane , Cirrus Design , No ,1, Reciprocating , Personal , VMC , 
 Accident ,39.034722,-104.284166, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,46.955278,-9.596666, Airplane , Progressive Aerodyne , Yes ,1, Reciprocating , Flight Test , VMC , 
 Accident ,35.020556,-80.076945, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,61.441389,-148.609722,, Aviat , No ,1, Reciprocating , Public Aircraft , VMC , 
 Accident ,34.477778,-93.096111, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,41.449444,-81.062778, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,32.215833,-97.197777, Airplane , Indus , No ,1, Reciprocating , Personal , VMC , 
 Accident ,37.183611,-106.584444, Airplane , Raytheon Aircraft Company , No ,2, Turbo Prop , Positioning , IMC , 
 Incident ,,,, Airbus Industrie , No ,,,,, 
 Accident ,43.307778,-117.894166,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,31.780556,-81.647222,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,47.949166,-97.176111, Airplane , Piper , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,36.034722,-87.143333, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,40.619445,-111.992777, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,36.659444,-76.318889, Airplane , Lambert John G , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,38.554444,-82.733611, Gyrocraft , Degelia , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,37.041111,-111.240555, Helicopter , Robinson , No ,1, Reciprocating , Personal , VMC , 
 Accident ,31.853333,-111.000556,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,36.751667,-78.853056, Airplane , Vans Aircraft , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,40.632223,-79.105278, Airplane , Piper , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,45.708889,, Airplane , Bellanca , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,36.454722,-105.67,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,36.691666,-76.900278, Airplane , BEECH , No ,1, Reciprocating , Personal , VMC , 
 Accident ,36.235277,-83.315833,,, Yes ,1, Reciprocating , Flight Test , VMC , 
 Incident ,29.645277,-95.278889,, Schweizer , No ,1, Turbo Shaft , Public Aircraft , VMC , 
 Accident ,40.7375,-84.078611,, Robinson , No ,1, Reciprocating , Personal , VMC , 
 Accident ,58.968056,-155.468334,, Helio , No ,1, Reciprocating , Other Work Use , VMC , 
 Accident ,37.894166,-121.238333, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,35.433611,-119.056667, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,45.235833,-93.985555, Airplane , Aerotechnik , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,40.029723,-82.461667, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,43.256389,11.255,, Aerostar , No ,,, Personal , VMC , 
 Accident ,38.545,-89.835, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,39.613333,-75.189166,, Grumman , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,42.556944,-92.400278,, Beech , No ,1, Reciprocating , Unknown , VMC , 
 Accident ,33.016667,-108.433333,, Robinson , No ,1, Reciprocating , Personal , VMC , 
 Accident ,33.039166,-116.915278, Airplane , Luscombe , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,37.483889,-120.697222, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,38.809722,-91.103333, Airplane , Grumman American , No ,1, Reciprocating , Personal , VMC , 
 Accident ,30.525556,-87.384444, Airplane , Everson , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,30.371945,-96.113056, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,35.613056,-100.996389, Airplane , Piper , No ,2, Reciprocating , Positioning , IMC , 
 Accident ,33.177778,-96.590555, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,40.85,-74.061667,, Dassault Aviation , No ,3, Turbo Fan , Executive/Corporate , VMC , 
 Accident ,38.748611,-90.366945, Airplane , MCDONNELL DOUGLAS , No ,2, Turbo Fan ,, VMC , 
 Accident ,60.75,-161.841111,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,36.0875,-114.080556,, Eurocopter France , No ,1, Turbo Shaft ,, VMC , 
 Accident ,41.261944,-84.474723,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,46.825,-95.885555, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,0.5,33.274723,, Reims Aviation , No ,,, Aerial Observation , VMC , 
 Accident ,28.341666,-80.685555, Airplane , FLY BY SEA CO , Yes ,1, Turbo Prop , Personal , VMC , 
 Accident ,33.298889,-111.915833, Airplane , Piper , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,33.974723,-117.636666, Airplane , Langley , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,45.456944,-119.695, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,41.500833,-80.348055, Airplane , Taylorcraft , No ,1, Reciprocating , Personal , VMC , 
 Accident ,27.711944,-82.282778,, Piper , No ,1, Reciprocating , Flight Test , VMC , 
 Accident ,32.356944,-95.404167,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,34.981667,-105.998333,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,45.623056,-122.660556, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Incident ,,,, Boeing , No ,,,,, 
 Accident ,45.673889,9.704167,, Piper , No ,,, Personal , VMC , 
 Accident ,38.554444,-82.738055, Airplane , GRUMMAN , No ,1, Reciprocating , Personal , VMC , 
 Accident ,60.635833,-148.335, Airplane , CESSNA , No ,1, Reciprocating , Personal , VMC , 
 Accident ,40.477223,-88.916111, Airplane , North American , No ,1, Reciprocating , Personal , VMC , 
 Accident ,40.561944,-81.0775, Airplane , Beech , No ,1, Reciprocating , Personal , VMC , 
 Accident ,36.124445,-86.678056, Helicopter , Robinson , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,61.055556,-151.225278, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,35.539722,-84.526389,, Kolb Company , Yes ,1, Reciprocating , Personal , VMC , 
 Incident ,38.331945,-96.191111,, Beech , No ,2, Turbo Prop , Business , VMC , 
 Accident ,64.205,-156.257222,, Cessna , No ,1, Reciprocating , Positioning , VMC , 
 Accident ,64.223334,-147.671945,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,36.873334,-116.790277,, SOCATA , No ,1, Reciprocating , Personal , VMC , 
 Accident ,44.191666,-120.975, Helicopter , Robinson , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,35.641666,-78.452778, Airplane , North American , No ,1, Reciprocating , Personal , IMC , 
 Accident ,60.048333,-147.9, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,41.508889,-72.829723, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,26.197222,-80.170556, Airplane , BEECH , No ,2, Reciprocating ,, VMC , 
 Accident ,29.055556,-80.948889, Airplane , TEMCO , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Boeing , No ,,,,, 
 Accident ,39.505833,-107.309167, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,45.29,-118.006944, Airplane , Jeffrey Wilson , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,38.223889,-122.449722, Airplane , Cessna , No ,2, Reciprocating , Personal , VMC , 
 Accident ,30.618611,-81.533611, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,34.933889,-104.639166, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,38.15,-105.133333, Balloon , Aerostar , No ,0,, Business , VMC , 
 Accident ,62.858333,-152.626667,, Short Bros. , No ,2, Turbo Prop , Ferry , VMC , 
 Accident ,44.671389,-83.585277,, Siebert , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,33.764444,-117.218889,, St. Claire , No ,1, Reciprocating , Personal , VMC , 
 Accident ,35.034444,-85.202222,, Beech , No ,2, Turbo Prop , Executive/Corporate , VMC , 
 Accident ,41.210278,-81.251667,, Beech , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,33.870834,-84.726389, Airplane , ORTIZ G/SAINT J , Yes ,1,, Personal , VMC , 
 Accident ,41.163333,-73.126111, Airplane , Piper , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,60.566667,-149.875, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,35.1275,-111.682223, Airplane , Piper , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,45.773889,-122.85, Airplane , Root , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,30.686945,-86.883889,, Piper , No ,2, Reciprocating , Personal , VMC , 
 Accident ,34.243055,-116.885555,, Air Tractor , No ,1, Turbo Prop , Public Aircraft - Federal , VMC , 
